dt(cam)	frame	LO	AO
17.3653	0152	0.0596	-2.4903
17.5310	0153	0.0588	-2.5674
17.7216	0154	0.0588	-2.6504
17.8630	0155	0.0588	-2.6504
18.0300	0156	0.0588	-2.6504
18.2310	0157	0.0588	-2.6504
18.3596	0158	0.0588	-2.6504
18.5552	0159	0.0608	-2.5085
18.7329	0160	0.0608	-2.7397
18.8554	0161	0.0608	-2.7397
19.0274	0162	0.0608	-2.7397
19.1854	0163	0.0608	-2.7397
19.3568	0164	0.0608	-2.7397
19.5200	0165	0.0524	2.5854
19.6909	0166	0.0524	2.3716
19.8530	0167	0.0524	2.3716
20.0211	0168	0.0524	2.3716
20.2262	0169	0.0524	2.3716
20.3508	0170	0.0524	2.3716
20.5134	0171	0.0577	-2.0728
20.6765	0172	0.0577	0.2714
20.8452	0173	0.0577	0.2714
21.0088	0174	0.0577	0.2714
21.1729	0175	0.0577	0.2714
21.3431	0176	0.0577	0.2714
21.5079	0177	0.0621	-1.8457
21.7198	0178	0.0621	-1.5337
21.8741	0179	0.0621	-1.5337
22.0022	0180	0.0621	-1.5337
22.1697	0181	0.0621	-1.5337
22.3362	0182	0.0621	-1.5337
22.5013	0183	0.0621	-1.5337
22.7143	0184	0.0621	-2.0309
22.8287	0185	0.0621	-2.0309
22.9991	0186	0.0657	-1.7117
23.1624	0187	0.0657	-1.7117
23.3299	0188	0.0657	-1.7117
23.4965	0189	0.0657	-1.7117
23.6618	0190	0.0670	-1.9889
23.8295	0191	0.0670	-1.9889
23.9955	0192	0.0670	-1.9889
24.1696	0193	0.0670	-1.9889
24.3286	0194	0.0670	-1.9889
24.5037	0195	0.0659	-1.9825
24.7120	0196	0.0659	-2.1571
24.8557	0197	0.0659	-2.1571
24.9951	0198	0.0659	-2.1571
25.1623	0199	0.0659	-2.1571
25.3286	0200	0.0659	-2.1571
25.5258	0201	0.0715	-0.1509
25.6630	0202	0.0715	-0.1213
25.8284	0203	0.0715	-0.1213
25.9951	0204	0.0715	-0.1213
26.1619	0205	0.0715	-0.1213
26.3292	0206	0.0715	-0.1213
26.5232	0207	0.0601	-0.0616
26.6617	0208	0.0601	-0.0616
26.8298	0209	0.0601	-0.0616
26.9960	0210	0.0601	-0.0616
27.1635	0211	0.0601	-0.0539
27.3369	0212	0.0601	-0.0539
27.5060	0213	0.0661	-0.0663
27.6618	0214	0.0661	-0.0663
27.8300	0215	0.0661	-0.0647
28.0129	0216	0.0661	-0.0647
28.1797	0217	0.0661	-0.0647
28.3303	0218	0.0661	-0.0647
28.5113	0219	0.0495	-0.0497
28.6624	0220	0.0495	-0.0507
28.8291	0221	0.0495	-0.0507
28.9955	0222	0.0495	-0.0507
29.1634	0223	0.0495	-0.0507
29.3297	0224	0.0495	-0.0507
29.4965	0225	0.0495	-0.0507
29.6675	0226	0.0444	-0.0439
29.8298	0227	0.0444	-0.0439
29.9964	0228	0.0444	-0.0439
30.1677	0229	0.0444	-0.0439
30.3301	0230	0.0444	-0.0439
30.5154	0231	0.0444	-0.0439
30.6730	0232	0.0322	-0.0433
30.8319	0233	0.0322	-0.0433
30.9962	0234	0.0322	-0.0433
31.1755	0235	0.0322	-0.0433
31.3515	0236	0.0322	-0.0433
31.5219	0237	0.0322	-0.0433
31.6629	0238	0.0399	-0.0450
31.8450	0239	0.0399	-0.0450
32.0168	0240	0.0399	-0.0450
32.1622	0241	0.0399	-0.0450
32.3289	0242	0.0399	-0.0450
32.5020	0243	0.0399	-0.0450
32.6826	0244	0.0461	-0.0631
32.8389	0245	0.0461	-0.0631
32.9963	0246	0.0461	-0.0631
33.1621	0247	0.0461	-0.0631
33.3289	0248	0.0461	-0.0631
33.4981	0249	0.0461	-0.0631
33.6666	0250	0.0406	-0.0602
33.8312	0251	0.0406	-0.0628
33.9955	0252	0.0406	-0.0628
34.1647	0253	0.0406	-0.0628
34.3299	0254	0.0406	-0.0628
34.4998	0255	0.0406	-0.0628
34.6635	0256	0.0436	-0.0654
34.7503	0257	0.0436	-0.0750
34.9291	0258	0.0436	-0.0750
35.0874	0259	0.0436	-0.0750
35.2471	0260	0.0436	-0.0750
35.4129	0261	0.0436	-0.0750
35.5791	0262	0.0418	-0.0720
35.7475	0263	0.0418	-0.0674
35.9146	0264	0.0418	-0.0674
36.1205	0265	0.0418	-0.0674
36.2407	0266	0.0418	-0.0674
36.4068	0267	0.0418	-0.0674
36.5862	0268	0.0357	-0.0633
36.7403	0269	0.0357	-0.0579
36.9045	0270	0.0357	-0.0579
37.0706	0271	0.0357	-0.0579
37.2710	0272	0.0357	-0.0579
37.4392	0273	0.0357	-0.0579
37.5661	0274	0.0299	-0.0563
37.7724	0275	0.0299	-0.0581
37.8982	0276	0.0299	-0.0581
38.0636	0277	0.0299	-0.0581
38.2281	0278	0.0299	-0.0581
38.3943	0279	0.0299	-0.0581
38.5811	0280	0.0221	-0.0554
38.7273	0281	0.0221	-0.0510
38.8908	0282	0.0221	-0.0510
39.1083	0283	0.0221	-0.0510
39.2238	0284	0.0106	-0.0477
39.3896	0285	0.0106	-0.0477
39.5547	0286	0.0106	-0.0477
39.7720	0287	0.0106	-0.0452
39.9284	0288	0.0106	-0.0452
40.0964	0289	0.0106	-0.0452
40.2159	0290	0.0106	-0.0452
40.3806	0291	0.0106	-0.0452
40.5800	0292	0.0081	-0.0479
40.7178	0293	0.0081	-0.0476
40.8964	0294	0.0081	-0.0476
41.0435	0295	0.0081	-0.0476
41.2107	0296	0.0081	-0.0476
41.3758	0297	0.0081	-0.0476
41.5438	0298	0.0061	-0.0507
41.7515	0299	0.0061	-0.0508
41.8712	0300	0.0061	-0.0508
42.0598	0301	0.0061	-0.0508
42.2040	0302	0.0061	-0.0508
42.3793	0303	0.0061	-0.0508
42.5496	0304	0.0003	-0.0501
42.7454	0305	0.0003	-0.0513
42.8661	0306	0.0003	-0.0513
43.0691	0307	0.0003	-0.0513
43.2012	0308	0.0003	-0.0513
43.3936	0309	0.0003	-0.0566
43.5287	0310	0.0099	-0.0521
43.7248	0311	0.0099	-0.0521
43.9093	0312	0.0099	-0.0521
44.0244	0313	0.0099	-0.0521
44.1897	0314	0.0099	-0.0521
44.3575	0315	0.0099	-0.0521
44.5226	0316	0.0080	-0.0559
44.7260	0317	0.0080	-0.0551
44.8523	0318	0.0080	-0.0551
45.0180	0319	0.0080	-0.0551
45.1857	0320	0.0080	-0.0551
45.3509	0321	0.0080	-0.0551
45.5189	0322	0.0070	-0.0536
45.6922	0323	0.0070	-0.0511
45.8766	0324	0.0070	-0.0511
46.0119	0325	0.0070	-0.0511
46.1769	0326	0.0070	-0.0511
46.3446	0327	0.0070	-0.0511
46.5129	0328	0.0020	-0.0515
46.7105	0329	0.0020	-0.0525
46.8685	0330	0.0020	-0.0525
47.0059	0331	0.0020	-0.0525
47.1699	0332	0.0020	-0.0525
47.3412	0333	0.0020	-0.0525
47.5021	0334	0.0031	-0.0481
47.6711	0335	0.0031	-0.0505
47.8322	0336	0.0031	-0.0505
47.9984	0337	0.0031	-0.0505
48.1647	0338	0.0031	-0.0505
48.3304	0339	0.0031	-0.0505
48.5316	0340	0.0025	-0.0554
48.6651	0341	0.0025	-0.0515
48.8455	0342	0.0025	-0.0515
48.9965	0343	0.0025	-0.0515
49.1638	0344	0.0025	-0.0515
49.3323	0345	0.0025	-0.0515
49.5377	0346	0.0103	-0.0518
49.7083	0347	0.0103	-0.0529
49.8575	0348	0.0103	-0.0529
49.9968	0349	0.0103	-0.0529
50.1642	0350	0.0103	-0.0529
50.3321	0351	0.0103	-0.0529
50.4977	0352	0.0031	-0.0527
50.7058	0353	0.0031	-0.0527
50.8302	0354	0.0031	-0.0527
50.9969	0355	0.0031	-0.0527
51.1635	0356	0.0031	-0.0527
51.3310	0357	0.0031	-0.0527
51.4985	0358	0.0025	-0.0679
51.6823	0359	0.0025	-0.0773
51.8561	0360	0.0025	-0.0773
51.9967	0361	0.0025	-0.0773
52.1647	0362	0.0025	-0.0773
52.3314	0363	0.0025	-0.0773
52.5218	0364	0.0019	-0.0865
52.6663	0365	0.0019	-0.0894
52.8302	0366	0.0019	-0.0894
53.0175	0367	0.0019	-0.0894
53.1640	0368	0.0019	-0.0894
53.3321	0369	0.0019	-0.0894
53.4985	0370	0.0038	-0.0858
53.6717	0371	0.0038	-0.0943
53.8414	0372	0.0038	-0.0943
53.9982	0373	0.0038	-0.0943
54.1646	0374	0.0038	-0.0943
54.3309	0375	0.0038	-0.0943
54.5181	0376	0.0056	-0.0897
54.6640	0377	0.0056	-0.0990
54.8419	0378	0.0056	-0.0990
55.0001	0379	0.0056	-0.0990
55.1715	0380	0.0056	-0.0990
55.3317	0381	0.0044	-0.0896
55.4996	0382	0.0044	-0.0896
55.6663	0383	0.0044	-0.0796
55.8334	0384	0.0044	-0.0796
55.9972	0385	0.0044	-0.0796
56.1639	0386	0.0044	-0.0796
56.3308	0387	0.0044	-0.0796
56.5198	0388	0.0078	-0.0787
56.6909	0389	0.0078	-0.0679
56.8467	0390	0.0078	-0.0679
56.9997	0391	0.0078	-0.0679
57.1637	0392	0.0078	-0.0679
57.3336	0393	0.0078	-0.0679
57.5253	0394	0.0113	-0.0719
57.6640	0395	0.0113	-0.0718
57.8310	0396	0.0113	-0.0718
58.0191	0397	0.0113	-0.0718
58.1640	0398	0.0113	-0.0718
58.3393	0399	0.0113	-0.0718
58.4984	0400	0.0113	-0.0718
58.6649	0401	0.0139	-0.0697
58.8478	0402	0.0139	-0.0697
58.9974	0403	0.0139	-0.0697
59.1671	0404	0.0139	-0.0697
59.3316	0405	0.0139	-0.0697
59.5168	0406	0.0084	-0.0812
59.6807	0407	0.0084	-0.0812
59.8306	0408	0.0084	-0.0812
60.0112	0409	0.0084	-0.0812
60.0935	0410	0.0084	-0.0812
60.3046	0411	0.0084	-0.0812
60.4169	0412	0.0084	-0.0812
60.6148	0413	0.0115	-0.0796
60.7490	0414	0.0115	-0.0796
60.9184	0415	0.0115	-0.0796
61.0821	0416	0.0115	-0.0796
61.2877	0417	0.0115	-0.0796
61.4163	0418	0.0115	-0.0796
61.5790	0419	0.0123	-0.0700
61.7479	0420	0.0123	-0.0700
61.9133	0421	0.0123	-0.0700
62.0724	0422	0.0123	-0.0700
62.2541	0423	0.0123	-0.0700
62.4072	0424	0.0123	-0.0700
62.5847	0425	0.0154	-0.0724
62.7353	0426	0.0154	-0.0745
62.9438	0427	0.0154	-0.0745
63.0662	0428	0.0154	-0.0745
63.2370	0429	0.0154	-0.0745
63.3980	0430	0.0154	-0.0745
63.5800	0431	0.0025	-0.0600
63.7300	0432	0.0025	-0.0600
63.9058	0433	0.0025	-0.0600
64.0614	0434	0.0025	-0.0600
64.2291	0435	0.0025	-0.0600
64.3927	0436	0.0025	-0.0600
64.5626	0437	0.0032	-0.0596
64.7373	0438	0.0032	-0.0571
64.8971	0439	0.0032	-0.0571
65.0973	0440	0.0032	-0.0571
65.2223	0441	0.0032	-0.0571
65.3961	0442	0.0032	-0.0571
65.5529	0443	0.0015	-0.0613
65.7662	0444	0.0015	-0.0641
65.8810	0445	0.0015	-0.0641
66.0874	0446	0.0015	-0.0641
66.2120	0447	0.0015	-0.0641
66.3777	0448	0.0015	-0.0641
66.5481	0449	0.0056	-0.0637
66.7217	0450	0.0056	-0.0593
66.8779	0451	0.0056	-0.0593
67.0412	0452	0.0056	-0.0593
67.2056	0453	0.0056	-0.0593
67.3715	0454	0.0056	-0.0593
67.5395	0455	0.0053	-0.0625
67.7057	0456	0.0053	-0.0683
67.8719	0457	0.0053	-0.0683
68.0338	0458	0.0053	-0.0683
68.1987	0459	0.0053	-0.0683
68.3656	0460	0.0053	-0.0683
68.5316	0461	0.0010	-0.0624
68.6992	0462	0.0010	-0.0636
68.8625	0463	0.0010	-0.0636
69.0270	0464	0.0010	-0.0636
69.1945	0465	0.0010	-0.0636
69.3589	0466	0.0010	-0.0636
69.5694	0467	0.0036	-0.0733
69.7319	0468	0.0036	-0.0721
69.8573	0469	0.0036	-0.0721
70.0408	0470	0.0036	-0.0721
70.1862	0471	0.0036	-0.0721
70.3543	0472	0.0036	-0.0721
70.5335	0473	0.0082	-0.0699
70.6839	0474	0.0082	-0.0718
70.8778	0475	0.0082	-0.0718
71.0140	0476	0.0082	-0.0718
71.1985	0477	0.0082	-0.0718
71.3454	0478	0.0082	-0.0718
71.5132	0479	0.0082	-0.0718
71.6799	0480	0.0041	-0.0743
71.8900	0481	0.0041	-0.0743
72.0087	0482	0.0041	-0.0743
72.1726	0483	0.0041	-0.0743
72.3398	0484	0.0041	-0.0743
72.5237	0485	0.0068	-0.0727
72.7259	0486	0.0068	-0.0812
72.8368	0487	0.0068	-0.0812
73.0057	0488	0.0068	-0.0812
73.1708	0489	0.0068	-0.0812
73.3428	0490	0.0068	-0.0812
73.5368	0491	0.0054	-0.0862
73.6651	0492	0.0054	-0.0795
73.8783	0493	0.0054	-0.0795
74.0267	0494	0.0054	-0.0795
74.1653	0495	0.0054	-0.0795
74.3327	0496	0.0054	-0.0795
74.4997	0497	0.0054	-0.0795
74.6689	0498	0.0007	-0.0785
74.8321	0499	0.0007	-0.0785
74.9982	0500	0.0007	-0.0785
75.1651	0501	0.0007	-0.0785
75.3348	0502	0.0007	-0.0785
75.5034	0503	0.0037	-0.0702
75.6661	0504	0.0037	-0.0702
75.8328	0505	0.0037	-0.0667
75.9984	0506	0.0037	-0.0667
76.1677	0507	0.0037	-0.0667
76.3340	0508	0.0037	-0.0667
76.5276	0509	0.0093	-0.0615
76.6653	0510	0.0093	-0.0604
76.8332	0511	0.0093	-0.0604
76.9997	0512	0.0093	-0.0604
77.1664	0513	0.0093	-0.0604
77.3344	0514	0.0093	-0.0604
77.4996	0515	0.0131	-0.0612
77.6658	0516	0.0131	-0.0506
77.8333	0517	0.0131	-0.0506
78.0009	0518	0.0131	-0.0506
78.1658	0519	0.0131	-0.0506
78.3350	0520	0.0131	-0.0506
78.5231	0521	0.0151	-0.0542
78.6653	0522	0.0151	-0.0542
78.8411	0523	0.0151	-0.0533
78.9988	0524	0.0151	-0.0533
79.1686	0525	0.0151	-0.0533
79.3550	0526	0.0151	-0.0533
79.5194	0527	0.0183	-0.0559
79.6658	0528	0.0183	-0.0602
79.8472	0529	0.0183	-0.0602
80.0113	0530	0.0183	-0.0602
80.1663	0531	0.0183	-0.0602
80.3617	0532	0.0183	-0.0602
80.5000	0533	0.0183	-0.0602
80.6700	0534	0.0177	-0.0687
80.8339	0535	0.0177	-0.0687
81.0012	0536	0.0177	-0.0687
81.1659	0537	0.0177	-0.0687
81.3370	0538	0.0177	-0.0687
81.5017	0539	0.0177	-0.0687
81.6698	0540	0.0212	-0.0690
81.8336	0541	0.0212	-0.0690
81.9990	0542	0.0212	-0.0690
82.1683	0543	0.0212	-0.0690
82.3342	0544	0.0212	-0.0690
82.5014	0545	0.0115	-0.0746
82.6710	0546	0.0115	-0.0760
82.8340	0547	0.0115	-0.0760
82.9992	0548	0.0115	-0.0760
83.1663	0549	0.0115	-0.0760
83.3343	0550	0.0115	-0.0760
83.5015	0551	0.0071	-0.0843
83.6802	0552	0.0071	-0.0886
83.8327	0553	0.0071	-0.0886
84.0121	0554	0.0071	-0.0886
84.1678	0555	0.0071	-0.0886
84.3328	0556	0.0071	-0.0886
84.5004	0557	0.0071	-0.0886
84.6662	0558	0.0047	-0.0844
84.8369	0559	0.0047	-0.0867
85.0016	0560	0.0047	-0.0867
85.1659	0561	0.0047	-0.0867
85.3338	0562	0.0047	-0.0867
85.4210	0563	0.0047	-0.0867
85.5852	0564	0.0048	-0.0798
85.7531	0565	0.0048	-0.0832
85.9225	0566	0.0048	-0.0832
86.0876	0567	0.0048	-0.0832
86.2796	0568	0.0048	-0.0832
86.4145	0569	0.0048	-0.0832
86.5789	0570	0.0009	-0.0809
86.7463	0571	0.0009	-0.0809
86.9195	0572	0.0009	-0.0809
87.0838	0573	0.0009	-0.0809
87.2799	0574	0.0009	-0.0809
87.4512	0575	0.0009	-0.0809
87.5753	0576	0.0009	-0.0692
87.7448	0577	0.0009	-0.0692
87.9658	0578	0.0052	-0.0728
88.0706	0579	0.0052	-0.0728
88.2656	0580	0.0052	-0.0728
88.4013	0581	0.0052	-0.0728
88.5666	0582	0.0035	-0.0766
88.7327	0583	0.0035	-0.0786
88.9036	0584	0.0035	-0.0786
89.0645	0585	0.0035	-0.0786
89.2290	0586	0.0035	-0.0786
89.3944	0587	0.0035	-0.0786
89.5607	0588	0.0046	-0.0771
89.7267	0589	0.0046	-0.0834
89.8973	0590	0.0046	-0.0834
90.0813	0591	0.0046	-0.0834
90.2237	0592	0.0046	-0.0834
90.3882	0593	0.0046	-0.0834
90.5558	0594	0.0010	-0.0765
90.7245	0595	0.0010	-0.0739
90.9365	0596	0.0010	-0.0739
91.0521	0597	0.0010	-0.0739
91.2176	0598	0.0010	-0.0739
91.3887	0599	0.0010	-0.0739
91.5466	0600	0.0043	-0.0790
91.7248	0601	0.0043	-0.0790
91.8815	0602	0.0043	-0.0790
92.0802	0603	0.0043	-0.0778
92.2107	0604	0.0043	-0.0778
92.3757	0605	0.0043	-0.0778
92.5422	0606	0.0047	-0.0736
92.7078	0607	0.0047	-0.0689
92.8719	0608	0.0047	-0.0689
93.0377	0609	0.0047	-0.0689
93.2032	0610	0.0047	-0.0689
93.3804	0611	0.0047	-0.0689
93.5371	0612	0.0110	-0.0624
93.7006	0613	0.0110	-0.0603
93.9109	0614	0.0110	-0.0603
94.0406	0615	0.0110	-0.0603
94.1977	0616	0.0110	-0.0603
94.3698	0617	0.0110	-0.0603
94.5305	0618	0.0264	-0.0558
94.6934	0619	0.0264	-0.0577
94.8592	0620	0.0264	-0.0577
95.0269	0621	0.0264	-0.0577
95.1905	0622	0.0264	-0.0577
95.3556	0623	0.0264	-0.0577
95.5317	0624	0.0305	-0.0592
95.7319	0625	0.0305	-0.0497
95.8525	0626	0.0305	-0.0497
96.0232	0627	0.0305	-0.0497
96.1906	0628	0.0305	-0.0497
96.3503	0629	0.0305	-0.0497
96.5616	0630	0.0041	-0.0665
96.6812	0631	0.0041	-0.0688
96.8553	0632	0.0041	-0.0688
97.0487	0633	0.0041	-0.0688
97.1766	0634	0.0041	-0.0688
97.3470	0635	0.0041	-0.0688
97.5138	0636	0.0240	-0.0608
97.6830	0637	0.0240	-0.0665
97.8391	0638	0.0240	-0.0665
98.0510	0639	0.0240	-0.0665
98.1721	0640	0.0240	-0.0665
98.3386	0641	0.0240	-0.0665
98.5091	0642	0.0409	-0.0604
98.7208	0643	0.0409	-0.0657
98.8347	0644	0.0409	-0.0657
99.0451	0645	0.0409	-0.0657
99.1702	0646	0.0409	-0.0657
99.3750	0647	0.0409	-0.0657
99.5547	0648	0.0516	-0.0626
99.6680	0649	0.0516	-0.0620
99.8662	0650	0.0516	-0.0620
100.0027	0651	0.0516	-0.0620
100.1687	0652	0.0516	-0.0620
100.3687	0653	0.0516	-0.0620
100.5009	0654	0.0410	-0.0691
100.6690	0655	0.0410	-0.0532
100.8348	0656	0.0410	-0.0532
101.0048	0657	0.0410	-0.0532
101.1680	0658	0.0410	-0.0532
101.3361	0659	0.0410	-0.0532
101.5345	0660	0.0479	-0.0543
101.6671	0661	0.0479	-0.0604
101.8366	0662	0.0479	-0.0604
102.0028	0663	0.0479	-0.0604
102.1674	0664	0.0479	-0.0604
102.3383	0665	0.0479	-0.0604
102.5042	0666	0.0601	-0.0558
102.6711	0667	0.0601	-0.0606
102.8509	0668	0.0601	-0.0606
103.0009	0669	0.0601	-0.0606
103.1681	0670	0.0601	-0.0606
103.3606	0671	0.0601	-0.0606
103.5317	0672	0.0601	-0.0606
103.6684	0673	0.0601	-0.0642
103.8364	0674	0.0601	-0.0642
104.0008	0675	0.0469	-0.0572
104.1725	0676	0.0469	-0.0572
104.3342	0677	0.0469	-0.0572
104.5041	0678	0.0365	-0.0555
104.6709	0679	0.0365	-0.0453
104.8341	0680	0.0365	-0.0453
105.0007	0681	0.0365	-0.0453
105.1681	0682	0.0365	-0.0453
105.3364	0683	0.0365	-0.0453
105.5037	0684	0.0323	-0.0501
105.6675	0685	0.0323	-0.0479
105.8535	0686	0.0323	-0.0479
106.0008	0687	0.0323	-0.0479
106.1685	0688	0.0323	-0.0479
106.3515	0689	0.0323	-0.0479
106.5023	0690	0.0362	-0.0558
106.6681	0691	0.0362	-0.0606
106.8360	0692	0.0362	-0.0606
107.0167	0693	0.0362	-0.0606
107.1698	0694	0.0362	-0.0606
107.3403	0695	0.0362	-0.0606
107.5152	0696	0.0376	-0.0653
107.6696	0697	0.0376	-0.0653
107.8358	0698	0.0376	-0.0653
108.0049	0699	0.0376	-0.0653
108.1680	0700	0.0376	-0.0727
108.3346	0701	0.0376	-0.0727
108.5088	0702	0.0240	-0.0680
108.6841	0703	0.0240	-0.0730
108.8354	0704	0.0240	-0.0730
109.0038	0705	0.0240	-0.0730
109.1687	0706	0.0240	-0.0730
109.3429	0707	0.0240	-0.0730
109.5042	0708	0.0240	-0.0730
109.6684	0709	0.0191	-0.0726
109.8570	0710	0.0191	-0.0726
110.0045	0711	0.0191	-0.0726
110.1696	0712	0.0191	-0.0726
110.3351	0713	0.0191	-0.0726
110.5033	0714	0.0191	-0.0726
110.5890	0715	0.0063	-0.0635
110.7860	0716	0.0063	-0.0635
110.9286	0717	0.0063	-0.0635
111.0939	0718	0.0063	-0.0635
111.2543	0719	0.0063	-0.0635
111.4611	0720	0.0063	-0.0635
111.5828	0721	0.0047	-0.0566
111.7569	0722	0.0047	-0.0566
111.9676	0723	0.0047	-0.0566
112.0839	0724	0.0047	-0.0566
112.2878	0725	0.0047	-0.0566
112.4106	0726	0.0047	-0.0566
112.5800	0727	0.0010	-0.0661
112.7434	0728	0.0010	-0.0661
112.9275	0729	0.0010	-0.0661
113.1241	0730	0.0010	-0.0661
113.2388	0731	0.0010	-0.0661
113.4071	0732	0.0010	-0.0661
113.5706	0733	0.0115	-0.0642
113.7395	0734	0.0115	-0.0630
113.9345	0735	0.0115	-0.0630
114.0669	0736	0.0115	-0.0630
114.2332	0737	0.0115	-0.0630
114.4239	0738	0.0115	-0.0630
114.5665	0739	0.0168	-0.0640
114.7315	0740	0.0168	-0.0670
