dt(cam)	frame	LO	AO
24.2825	0150	-1.5586	0.8457
24.4564	0151	-1.5586	0.8461
24.6165	0152	-1.5601	0.8464
24.8230	0153	-1.5601	0.8467
24.9445	0154	-1.5601	0.8470
25.1091	0155	-1.5601	0.8475
25.2808	0156	-1.5601	0.8482
25.4413	0157	-1.5601	0.8485
25.6570	0158	-1.5472	0.8488
25.7693	0159	-1.5472	0.8489
25.9347	0160	-1.5472	0.8493
26.1171	0161	-1.5472	0.8495
26.2665	0162	-1.5472	0.8495
26.4386	0163	-1.5472	0.8497
26.5997	0164	-1.4610	0.8504
26.7649	0165	-1.4610	0.8490
26.9287	0166	-1.4610	0.8485
27.0943	0167	-1.4610	0.8486
27.2623	0168	-1.4610	0.8492
27.4303	0169	-1.4610	0.8492
27.5927	0170	-1.3682	0.8495
27.7558	0171	-1.3682	0.8495
27.9467	0172	-1.3682	0.8497
28.0880	0173	-1.3682	0.8497
28.2534	0174	-1.3682	0.8499
28.4279	0175	-1.3682	0.8500
28.5840	0176	-1.3682	0.8508
28.7514	0177	-1.3682	0.8513
28.9178	0178	-1.3682	0.8519
29.0851	0179	-1.3682	0.8522
29.2527	0180	-1.3682	0.8525
29.4632	0181	-1.3682	0.8533
29.5779	0182	-1.2009	0.8539
29.7457	0183	-1.2009	0.8539
29.9108	0184	-1.2009	0.8542
30.0779	0185	-1.2009	0.8547
30.2441	0186	-1.2009	0.8551
30.4226	0187	-1.2009	0.8551
30.5719	0188	-1.0145	0.8546
30.7369	0189	-1.0145	0.8539
30.9022	0190	-1.0145	0.8531
31.0707	0191	-1.0145	0.8525
31.2596	0192	-1.0145	0.8513
31.4478	0193	-1.0145	0.8503
31.5675	0194	-0.8241	0.8499
31.7323	0195	-0.8241	0.8490
31.8962	0196	-0.8241	0.8484
32.0634	0197	-0.8241	0.8479
32.2350	0198	-0.8241	0.8476
32.3956	0199	-0.8241	0.8473
32.5600	0200	-0.6614	0.8467
32.7240	0201	-0.6614	0.8473
32.8892	0202	-0.6614	0.8522
33.0548	0203	-0.6614	0.8639
33.2221	0204	-0.6614	0.8717
33.3875	0205	-0.6614	0.8774
33.5533	0206	-0.4690	0.8787
33.7377	0207	-0.4690	0.8785
33.8944	0208	-0.4690	0.8779
34.0514	0209	-0.4690	0.8776
34.2176	0210	-0.4690	0.8769
34.3879	0211	-0.4690	0.8774
34.5477	0212	-0.2694	0.8771
34.7110	0213	-0.2694	0.8779
34.8786	0214	-0.2694	0.8779
35.0525	0215	-0.2694	0.8779
35.2325	0216	-0.2694	0.8772
35.3755	0217	-0.2694	0.8771
35.5415	0218	-0.0486	0.8764
35.7055	0219	-0.0486	0.8763
35.8738	0220	-0.0486	0.8758
36.0415	0221	-0.0486	0.8752
36.2107	0222	-0.0486	0.8747
36.4167	0223	-0.0486	0.8836
36.5376	0224	-0.0664	0.8838
36.7005	0225	-0.0664	0.8846
36.8689	0226	-0.0664	0.8830
37.0359	0227	-0.0664	0.8917
37.1973	0228	-0.0664	0.9027
37.3612	0229	-0.0664	0.9046
37.5281	0230	-0.0608	0.9044
37.6948	0231	-0.0608	0.9042
37.8616	0232	-0.0608	0.9023
38.0280	0233	-0.0608	0.9009
38.2372	0234	-0.0608	0.8988
38.3941	0235	-0.0608	0.8979
38.5260	0236	-0.0580	0.8975
38.6957	0237	-0.0580	0.8973
38.8613	0238	-0.0580	0.8977
39.0631	0239	-0.0580	0.8968
39.1950	0240	-0.0580	0.8964
39.3897	0241	-0.0580	0.8956
39.5278	0242	-0.0580	0.8948
39.6932	0243	-0.0533	0.8931
39.8600	0244	-0.0533	0.8918
40.0372	0245	-0.0533	0.8910
40.1963	0246	-0.0533	0.8911
40.3599	0247	-0.0533	0.8912
40.5471	0248	-0.0482	0.8919
40.6926	0249	-0.0482	0.8919
40.8662	0250	-0.0482	0.8916
41.0285	0251	-0.0482	0.8907
41.1931	0252	-0.0482	0.8899
41.3758	0253	-0.0482	0.8898
41.5264	0254	-0.0482	0.8904
41.6950	0255	-0.0473	0.8905
41.8602	0256	-0.0473	0.8909
42.0291	0257	-0.0473	0.8904
42.1935	0258	-0.0473	0.8892
42.3774	0259	-0.0473	0.8880
42.5295	0260	-0.0473	0.8862
42.7088	0261	-0.0716	0.8855
42.8603	0262	-0.0716	0.8856
43.0482	0263	-0.0716	0.8855
43.1981	0264	-0.0716	0.8906
43.3811	0265	-0.0716	0.9046
43.5265	0266	-0.0817	0.9070
43.6983	0267	-0.0817	0.9089
43.8610	0268	-0.0817	0.9082
44.0486	0269	-0.0817	0.9060
44.1950	0270	-0.0817	0.9049
44.3752	0271	-0.0817	0.9044
44.5267	0272	-0.0982	0.9135
44.6958	0273	-0.0982	0.9152
44.8884	0274	-0.0982	0.9170
45.0312	0275	-0.0982	0.9157
45.1973	0276	-0.0982	0.9141
45.3869	0277	-0.0982	0.9125
45.5267	0278	-0.0982	0.9119
45.6942	0279	-0.1474	0.9107
45.8643	0280	-0.1474	0.9096
